customer_id,account_id,tenure_months,monthly_charges,paperless_billing,payment_method,contract_proxy,internet_service,has_5g_home_internet,lines_on_account,device_payment_plan,device_term_months,device_months_remaining,device_monthly_payment,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,churn_risk_score,trust_baseline,patience,is_churned,repeat_contacts_30d,last_call_day_index
C0005478,A0005478,21,25.91,No,Electronic check,One year,No,0,1,Yes,30,23,10.0,No,Yes,Yes,No,No,0.219172,82.371271,0.490128,0,0,-1
C0005479,A0005479,25,32.87,Yes,Credit card (automatic),Two year,5G Home Internet,1,3,Yes,24,11,10.0,Yes,No,No,No,Yes,0.272219,82.798063,0.142931,0,0,-1
C0005480,A0005480,63,62.52,No,Bank transfer (automatic),Two year,No,0,2,Yes,36,14,22.16,No,No,Yes,Yes,Yes,0.195091,78.048352,0.674367,0,0,-1
C0005481,A0005481,1,59.18,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,22,22.27,No,Yes,No,No,No,0.289929,79.670452,0.588611,0,0,-1
C0005482,A0005482,2,39.88,Yes,Mailed check,Month-to-month,No,0,4,No,0,0,0.0,No,No,No,No,No,0.24548,83.351746,0.662107,0,0,-1
C0005483,A0005483,19,27.21,No,Bank transfer (automatic),Two year,No,0,1,Yes,24,15,10.0,No,No,No,Yes,Yes,0.228593,64.569116,0.39442,1,0,-1
C0005484,A0005484,13,33.62,No,Mailed check,Month-to-month,No,0,1,Yes,24,11,10.0,Yes,No,Yes,No,Yes,0.275683,71.083953,0.928851,1,0,-1
C0005485,A0005485,49,32.71,No,Credit card (automatic),Month-to-month,No,0,1,Yes,36,9,10.0,Yes,Yes,No,Yes,No,0.108883,55.691075,0.52685,0,0,-1
C0005486,A0005486,57,23.34,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,13,10.0,No,Yes,No,No,Yes,0.364396,89.760856,0.894266,0,0,-1
C0005487,A0005487,49,87.76,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,8,18.9,No,No,No,Yes,No,0.170785,77.407376,0.648671,0,0,-1
C0005488,A0005488,7,39.61,Yes,Electronic check,Month-to-month,No,0,3,Yes,24,19,10.0,No,No,No,No,No,0.215358,56.754039,0.495207,1,0,-1
C0005489,A0005489,16,42.55,No,Mailed check,Month-to-month,5G Home Internet,1,2,Yes,24,5,10.0,Yes,No,Yes,Yes,No,0.207094,44.378446,0.245183,0,0,-1
C0005490,A0005490,46,71.5,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,Yes,No,0.102095,73.422739,0.86485,0,0,-1
C0005491,A0005491,8,91.98,Yes,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,Yes,No,No,0.348036,69.898016,0.437437,1,0,-1
C0005492,A0005492,24,63.35,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,36,25,16.16,No,No,No,No,No,0.275013,66.024037,0.811628,0,0,-1
C0005493,A0005493,10,110.7,Yes,Electronic check,Two year,5G Home Internet,1,3,Yes,30,19,37.59,Yes,Yes,Yes,Yes,No,0.275436,75.711132,0.334722,0,0,-1
C0005494,A0005494,4,58.35,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,Yes,No,0.442309,83.71659,0.505849,1,0,-1
C0005495,A0005495,51,22.31,Yes,Electronic check,One year,5G Home Internet,1,2,Yes,36,12,10.0,No,No,Yes,No,No,0.213281,86.743274,0.724081,1,0,-1
C0005496,A0005496,8,23.79,No,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,No,0.11089,89.216601,0.536592,0,0,-1
C0005497,A0005497,68,25.11,Yes,Electronic check,Month-to-month,5G Home Internet,1,3,Yes,36,19,10.0,No,No,No,Yes,Yes,0.312027,72.654512,0.323171,0,0,-1
C0005498,A0005498,3,115.02,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,29,23.49,No,Yes,No,No,Yes,0.32561,92.657983,0.480512,0,0,-1
C0005499,A0005499,4,71.55,No,Credit card (automatic),Month-to-month,5G Home Internet,1,3,Yes,24,18,26.19,No,Yes,Yes,No,No,0.064866,66.821428,0.650809,0,0,-1
C0005500,A0005500,1,90.07,Yes,Credit card (automatic),Month-to-month,No,0,4,Yes,24,11,10.0,No,Yes,No,No,No,0.125734,75.919751,0.154389,0,0,-1
C0005501,A0005501,7,115.84,Yes,Bank transfer (automatic),Two year,No,0,3,Yes,24,13,44.91,No,No,No,Yes,No,0.322308,77.871016,0.445134,0,0,-1
C0005502,A0005502,23,99.57,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,No,No,No,0.255715,81.250398,0.697784,1,0,-1
C0005503,A0005503,4,43.92,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,36,35,10.31,No,No,No,No,Yes,0.343884,58.886058,0.868097,1,0,-1
C0005504,A0005504,35,96.24,Yes,Credit card (automatic),Two year,No,0,2,Yes,36,25,14.85,Yes,No,No,No,No,0.276604,82.02356,0.501329,0,0,-1
C0005505,A0005505,50,47.4,No,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,Yes,Yes,No,No,0.295717,79.505846,0.528268,0,0,-1
C0005506,A0005506,21,22.92,Yes,Bank transfer (automatic),One year,No,0,2,Yes,36,20,10.0,No,No,No,No,Yes,0.310604,55.187886,0.489376,0,0,-1
C0005507,A0005507,11,65.13,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,No,No,Yes,0.278255,73.904281,0.301029,0,0,-1
C0005508,A0005508,20,107.99,Yes,Credit card (automatic),One year,No,0,3,Yes,36,21,23.72,No,No,No,No,No,0.24402,69.639224,0.339247,0,0,-1
C0005509,A0005509,37,97.98,No,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,Yes,No,No,No,No,0.206363,94.994763,0.627785,0,0,-1
C0005510,A0005510,27,49.57,No,Bank transfer (automatic),Two year,No,0,1,Yes,36,13,16.57,Yes,No,Yes,No,No,0.357233,76.91406,0.294711,0,0,-1
C0005511,A0005511,1,92.29,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,Yes,No,No,Yes,0.444217,67.7292,0.114019,0,0,-1
C0005512,A0005512,19,60.66,No,Bank transfer (automatic),Two year,No,0,3,Yes,24,15,17.94,No,No,No,No,No,0.349424,66.089477,0.69746,1,0,-1
C0005513,A0005513,23,61.28,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,No,Yes,0.203048,83.418243,0.292594,0,0,-1
C0005514,A0005514,4,58.77,Yes,Mailed check,Two year,5G Home Internet,1,1,Yes,36,13,16.4,No,No,No,No,No,0.175556,75.829736,0.313692,0,0,-1
C0005515,A0005515,1,56.77,Yes,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,Yes,No,Yes,0.14475,73.694128,0.741863,0,0,-1
C0005516,A0005516,63,49.79,No,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,No,Yes,0.258184,80.113291,0.42349,0,0,-1
C0005517,A0005517,6,84.01,Yes,Electronic check,Two year,No,0,1,Yes,36,19,23.05,No,No,Yes,No,No,0.278003,73.319433,0.648443,1,0,-1
C0005518,A0005518,6,100.8,No,Bank transfer (automatic),Two year,No,0,1,Yes,36,24,21.34,Yes,Yes,No,Yes,No,0.229334,88.00957,0.446365,0,0,-1
C0005519,A0005519,2,59.51,Yes,Electronic check,Month-to-month,No,0,1,Yes,24,21,14.05,Yes,Yes,No,No,Yes,0.358952,69.240622,0.372463,0,0,-1
C0005520,A0005520,33,20.11,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,24,10,10.0,Yes,Yes,No,No,No,0.252111,60.294695,0.643921,0,0,-1
C0005521,A0005521,13,24.75,No,Mailed check,Month-to-month,No,0,3,No,0,0,0.0,Yes,No,Yes,No,No,0.265545,68.188375,0.632261,0,0,-1
C0005522,A0005522,7,93.68,Yes,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,24,13,21.18,No,No,No,No,Yes,0.187642,71.736257,0.742191,1,0,-1
C0005523,A0005523,17,78.76,No,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,No,No,Yes,Yes,Yes,0.336768,74.74529,0.57911,0,0,-1
C0005524,A0005524,25,62.34,Yes,Mailed check,One year,5G Home Internet,1,3,Yes,36,15,14.2,No,Yes,Yes,No,No,0.234082,75.041159,0.561906,1,0,-1
C0005525,A0005525,7,35.48,Yes,Electronic check,Month-to-month,No,0,1,Yes,30,23,10.09,No,No,No,Yes,No,0.041345,75.311961,0.59044,0,0,-1
C0005526,A0005526,56,26.64,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,24,6,10.0,Yes,Yes,Yes,No,No,0.361074,64.984322,0.672012,1,0,-1
C0005527,A0005527,5,113.59,No,Credit card (automatic),One year,No,0,0,Yes,24,4,30.82,No,No,No,No,No,0.152623,54.806902,0.626975,0,0,-1
C0005528,A0005528,9,61.93,Yes,Bank transfer (automatic),Month-to-month,No,0,4,No,0,0,0.0,No,Yes,No,No,No,0.155405,49.10231,0.552829,0,0,-1
C0005529,A0005529,66,57.3,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,No,0.140861,80.71612,0.942561,0,0,-1
C0005530,A0005530,39,54.14,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,30,24,10.0,No,No,No,Yes,No,0.310312,43.900797,0.898463,0,0,-1
C0005531,A0005531,23,59.11,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,No,0.168098,75.408419,0.456604,0,0,-1
C0005532,A0005532,59,30.05,No,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,Yes,Yes,No,Yes,0.289075,77.751238,0.533522,0,0,-1
C0005533,A0005533,13,37.75,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,0,Yes,30,19,10.0,No,No,No,No,No,0.251326,79.298366,0.496923,0,0,-1
C0005534,A0005534,23,70.81,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,30,16,15.28,No,Yes,Yes,Yes,No,0.294037,77.47826,0.339514,0,0,-1
C0005535,A0005535,45,50.26,No,Credit card (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,Yes,No,No,No,No,0.404369,71.124546,0.515916,1,0,-1
C0005536,A0005536,37,41.89,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,18,10.0,Yes,No,No,No,No,0.384147,56.305895,0.768889,0,0,-1
C0005537,A0005537,6,76.28,Yes,Mailed check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,No,0.265504,64.249847,0.594637,0,0,-1
C0005538,A0005538,24,48.24,No,Mailed check,Two year,No,0,2,Yes,36,7,10.0,No,No,No,No,No,0.46764,88.413009,0.557479,1,0,-1
C0005539,A0005539,19,72.0,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,15,16.03,Yes,No,No,No,No,0.241951,77.894524,0.4097,0,0,-1
C0005540,A0005540,11,93.01,Yes,Electronic check,One year,No,0,2,Yes,36,21,10.0,No,No,No,No,No,0.162588,58.65101,0.94407,0,0,-1
C0005541,A0005541,64,55.5,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.148334,60.815515,0.458879,0,0,-1
C0005542,A0005542,30,91.51,No,Credit card (automatic),Month-to-month,No,0,2,Yes,24,11,10.0,No,No,No,No,Yes,0.317582,96.17813,0.408468,0,0,-1
C0005543,A0005543,26,52.4,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,30,17,14.16,Yes,No,No,No,No,0.160929,57.755048,0.422094,0,0,-1
C0005544,A0005544,30,50.42,No,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,No,No,Yes,0.305802,71.894646,0.727528,0,0,-1
C0005545,A0005545,33,32.28,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,14,10.0,No,No,No,No,No,0.33978,74.307551,0.509823,0,0,-1
C0005546,A0005546,2,68.88,No,Electronic check,Two year,5G Home Internet,1,1,Yes,36,29,15.05,Yes,No,No,No,Yes,0.289184,83.867351,0.452911,1,0,-1
C0005547,A0005547,66,55.53,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,8,16.64,No,No,No,No,Yes,0.274008,83.552631,0.533574,0,0,-1
C0005548,A0005548,28,96.21,No,Mailed check,One year,5G Home Internet,1,1,Yes,30,14,27.89,Yes,No,No,No,No,0.276798,79.223255,0.596331,0,0,-1
C0005549,A0005549,32,30.34,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,36,12,10.0,No,No,No,Yes,No,0.232632,73.288202,0.715809,0,0,-1
C0005550,A0005550,20,62.93,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.372207,78.427088,0.691589,1,0,-1
C0005551,A0005551,8,27.47,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,Yes,0.320191,98.0,0.532111,0,0,-1
C0005552,A0005552,4,56.8,No,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,30,16,10.0,No,No,No,No,No,0.184167,98.0,0.678667,0,0,-1
C0005553,A0005553,19,78.33,No,Bank transfer (automatic),Month-to-month,No,0,0,No,0,0,0.0,Yes,No,No,No,Yes,0.060342,79.459242,0.836086,0,0,-1
C0005554,A0005554,7,25.34,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,5,Yes,36,15,10.14,Yes,No,No,Yes,No,0.416101,67.26312,0.21179,0,0,-1
C0005555,A0005555,32,58.82,No,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,Yes,No,No,No,Yes,0.350932,72.318723,0.453856,0,0,-1
C0005556,A0005556,54,65.53,No,Credit card (automatic),Month-to-month,No,0,4,No,0,0,0.0,Yes,No,No,Yes,Yes,0.356831,82.376839,0.271989,1,0,-1
C0005557,A0005557,10,98.38,Yes,Credit card (automatic),Month-to-month,No,0,0,Yes,36,17,37.67,No,No,No,No,No,0.153526,60.537372,0.474838,1,0,-1
C0005558,A0005558,2,78.71,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,24,21,10.0,Yes,No,No,No,Yes,0.178993,80.631943,0.447981,0,0,-1
C0005559,A0005559,24,30.1,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,26,10.0,No,No,Yes,Yes,Yes,0.328254,74.251703,0.72531,0,0,-1
C0005560,A0005560,11,39.01,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,36,26,12.26,No,No,No,No,No,0.242857,53.520998,0.661686,1,0,-1
C0005561,A0005561,48,50.99,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,No,0,0,0.0,Yes,No,No,Yes,No,0.255757,76.75375,0.710594,0,0,-1
C0005562,A0005562,22,47.58,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,22,11.92,Yes,No,No,No,No,0.387599,65.779013,0.579636,1,0,-1
C0005563,A0005563,7,56.2,No,Mailed check,One year,No,0,1,Yes,24,17,15.99,No,Yes,No,No,Yes,0.277831,84.997169,0.026776,1,0,-1
C0005564,A0005564,11,42.17,No,Bank transfer (automatic),One year,5G Home Internet,1,1,Yes,24,15,10.0,No,No,Yes,Yes,No,0.289506,69.844035,0.584995,0,0,-1
C0005565,A0005565,54,44.33,No,Mailed check,Two year,No,0,2,Yes,36,17,10.4,No,No,Yes,No,No,0.35566,54.476941,0.632706,1,0,-1
C0005566,A0005566,9,64.27,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,No,0,0,0.0,No,No,Yes,No,Yes,0.182846,66.377135,0.712682,0,0,-1
C0005567,A0005567,32,32.44,No,Credit card (automatic),Month-to-month,No,0,1,Yes,36,21,10.0,Yes,Yes,No,No,Yes,0.294741,74.197331,0.717173,1,0,-1
C0005568,A0005568,6,54.18,No,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,36,19,10.0,No,No,No,No,No,0.445295,47.687125,0.80913,0,0,-1
C0005569,A0005569,4,56.75,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,No,Yes,0.374919,79.668293,0.126933,1,0,-1
C0005570,A0005570,48,58.0,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,17,13.93,No,No,No,Yes,No,0.233358,62.471791,0.162653,0,0,-1
C0005571,A0005571,3,97.5,Yes,Mailed check,Month-to-month,No,0,2,Yes,30,16,18.09,No,No,No,Yes,No,0.287474,81.17745,0.381299,0,0,-1
C0005572,A0005572,11,53.64,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,31,11.45,Yes,Yes,No,No,No,0.204664,94.308407,0.129176,0,0,-1
C0005573,A0005573,15,38.3,No,Mailed check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,Yes,No,Yes,No,0.257819,86.163811,0.950603,1,0,-1
C0005574,A0005574,57,85.51,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,11,21.38,No,No,No,Yes,No,0.222645,70.341796,0.386701,0,0,-1
C0005575,A0005575,6,54.51,Yes,Electronic check,Month-to-month,No,0,2,Yes,24,18,16.34,No,Yes,No,No,No,0.256502,83.902175,0.236014,0,0,-1
C0005576,A0005576,3,41.53,No,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,Yes,Yes,0.348289,78.608656,0.56506,1,0,-1
C0005577,A0005577,71,82.5,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,24,9,18.7,No,Yes,Yes,No,No,0.198114,72.813189,0.371935,0,0,-1
C0005578,A0005578,24,64.52,No,Credit card (automatic),Month-to-month,No,0,1,Yes,36,12,12.0,Yes,No,No,Yes,No,0.37494,98.0,0.477442,1,0,-1
C0005579,A0005579,54,102.05,No,Credit card (automatic),Month-to-month,No,0,2,Yes,30,8,11.03,No,No,Yes,Yes,No,0.427049,83.494358,0.739912,1,0,-1
C0005580,A0005580,41,99.31,No,Bank transfer (automatic),Two year,No,0,2,Yes,36,15,26.84,Yes,Yes,Yes,No,No,0.133788,65.676761,0.13808,0,0,-1
C0005581,A0005581,24,69.32,Yes,Electronic check,Month-to-month,No,0,3,Yes,24,16,10.66,Yes,No,Yes,No,Yes,0.283878,75.071751,0.274264,0,0,-1
C0005582,A0005582,14,38.13,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,30,10,10.0,Yes,No,No,Yes,No,0.284027,78.66475,0.278031,0,0,-1
C0005583,A0005583,8,69.53,No,Credit card (automatic),One year,5G Home Internet,1,1,Yes,36,23,25.95,Yes,Yes,Yes,Yes,No,0.330281,77.625925,0.321289,0,0,-1
C0005584,A0005584,37,33.99,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,24,8,10.0,No,No,No,No,No,0.280515,72.325174,0.94891,0,0,-1
C0005585,A0005585,45,66.43,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,10,10.69,No,Yes,Yes,No,No,0.261892,76.388968,0.693469,0,0,-1
C0005586,A0005586,67,119.01,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,36,8,23.21,No,No,No,No,No,0.42302,69.899433,0.51106,0,0,-1
C0005587,A0005587,25,20.7,No,Electronic check,Month-to-month,No,0,3,No,0,0,0.0,Yes,No,Yes,No,Yes,0.391949,75.824418,0.384034,1,0,-1
C0005588,A0005588,3,93.95,No,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,13,11.22,Yes,No,Yes,Yes,Yes,0.243069,95.178655,0.524339,0,0,-1
C0005589,A0005589,13,79.01,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,Yes,Yes,No,0.285186,77.297971,0.484754,0,0,-1
C0005590,A0005590,33,35.76,No,Mailed check,Month-to-month,5G Home Internet,1,2,Yes,30,12,10.47,No,Yes,No,No,No,0.32462,74.16356,0.186979,0,0,-1
C0005591,A0005591,18,96.55,No,Credit card (automatic),Month-to-month,No,0,2,No,0,0,0.0,Yes,No,Yes,Yes,No,0.156527,88.429142,0.208107,0,0,-1
C0005592,A0005592,36,65.98,No,Bank transfer (automatic),Two year,No,0,1,Yes,30,5,20.98,No,No,No,No,Yes,0.343786,83.410308,0.34789,1,0,-1
C0005593,A0005593,30,49.04,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,30,10,13.61,Yes,No,No,Yes,Yes,0.134384,69.226076,0.306348,0,0,-1
C0005594,A0005594,5,62.72,No,Credit card (automatic),Two year,No,0,1,Yes,36,29,23.16,No,No,Yes,No,No,0.350316,58.293959,0.791607,1,0,-1
C0005595,A0005595,31,27.53,No,Electronic check,Two year,5G Home Internet,1,3,Yes,36,25,10.0,No,Yes,No,No,No,0.233548,54.136906,0.414054,0,0,-1
C0005596,A0005596,24,20.17,No,Mailed check,Two year,5G Home Internet,1,1,Yes,24,17,10.0,Yes,Yes,Yes,Yes,No,0.177176,81.733776,0.241657,0,0,-1
C0005597,A0005597,48,75.58,Yes,Electronic check,Month-to-month,No,0,5,Yes,24,9,15.27,No,No,No,No,No,0.296677,98.0,0.430868,0,0,-1
C0005598,A0005598,16,99.06,No,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,24,13,17.48,Yes,Yes,No,Yes,No,0.286885,70.432869,0.522881,0,0,-1
C0005599,A0005599,32,74.02,Yes,Electronic check,Two year,5G Home Internet,1,2,Yes,36,15,15.87,Yes,No,No,No,No,0.103375,41.064528,0.555261,1,0,-1
C0005600,A0005600,19,96.21,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,No,No,0.104974,87.374563,0.679764,0,0,-1
C0005601,A0005601,15,90.27,No,Electronic check,One year,No,0,3,Yes,36,25,20.19,No,No,Yes,No,No,0.253307,76.271251,0.311145,0,0,-1
C0005602,A0005602,2,23.83,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,24,8,10.0,Yes,No,Yes,Yes,Yes,0.100887,69.914262,0.206018,0,0,-1
C0005603,A0005603,56,94.42,Yes,Electronic check,Month-to-month,No,0,3,Yes,36,12,25.62,No,Yes,Yes,Yes,Yes,0.223414,57.278517,0.671695,0,0,-1
C0005604,A0005604,48,85.99,Yes,Mailed check,Month-to-month,No,0,4,Yes,36,22,21.3,Yes,No,No,No,Yes,0.344764,88.397991,0.469731,1,0,-1
C0005605,A0005605,30,49.19,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,30,18,13.4,Yes,No,Yes,No,No,0.310204,73.209419,0.837785,0,0,-1
C0005606,A0005606,29,58.01,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,24,9,22.23,Yes,No,No,No,No,0.221139,84.682292,0.389406,0,0,-1
C0005607,A0005607,2,87.46,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,24,22,31.61,No,No,Yes,No,Yes,0.232428,72.615516,0.130064,0,0,-1
C0005608,A0005608,30,105.79,No,Bank transfer (automatic),One year,No,0,1,Yes,30,7,18.3,No,No,Yes,No,No,0.312202,95.157878,0.719123,0,0,-1
C0005609,A0005609,14,100.63,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,Yes,No,No,0.212291,74.879839,0.192305,0,0,-1
C0005610,A0005610,42,74.03,No,Credit card (automatic),Two year,5G Home Internet,1,3,Yes,30,13,10.0,No,No,No,No,No,0.111466,63.915221,0.108074,0,0,-1
C0005611,A0005611,1,84.3,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,Yes,Yes,No,0.20981,78.90812,0.845881,0,0,-1
C0005612,A0005612,40,72.79,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,36,25,16.14,No,No,Yes,Yes,Yes,0.307403,73.605972,0.300953,0,0,-1
C0005613,A0005613,6,87.33,Yes,Mailed check,One year,No,0,2,Yes,36,17,10.09,Yes,Yes,No,No,No,0.146152,58.530319,0.63547,0,0,-1
C0005614,A0005614,24,75.75,Yes,Credit card (automatic),One year,5G Home Internet,1,0,Yes,24,17,30.3,No,No,Yes,No,No,0.357351,61.654728,0.62787,0,0,-1
C0005615,A0005615,31,117.8,No,Credit card (automatic),Month-to-month,5G Home Internet,1,3,No,0,0,0.0,No,No,Yes,No,No,0.20426,73.230854,0.415059,0,0,-1
C0005616,A0005616,9,104.71,No,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,25,22.43,No,No,No,Yes,No,0.451624,89.068249,0.130539,1,0,-1
C0005617,A0005617,23,55.85,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,Yes,36,9,10.0,No,No,Yes,No,No,0.229704,65.994588,0.337686,0,0,-1
C0005618,A0005618,38,103.06,No,Electronic check,Two year,5G Home Internet,1,1,Yes,24,13,22.22,No,No,Yes,No,Yes,0.382855,85.00098,0.347977,0,0,-1
C0005619,A0005619,26,62.82,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,24,6,20.5,No,No,No,No,No,0.271141,70.180165,0.402049,0,0,-1
C0005620,A0005620,3,48.57,Yes,Electronic check,Month-to-month,5G Home Internet,1,3,Yes,36,31,11.71,Yes,No,Yes,No,Yes,0.136211,89.811004,0.266274,0,0,-1
C0005621,A0005621,22,26.49,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,Yes,No,Yes,0.289926,96.123128,0.508326,0,0,-1
C0005622,A0005622,4,79.74,Yes,Mailed check,Month-to-month,5G Home Internet,1,2,Yes,24,23,17.35,Yes,No,Yes,No,No,0.146415,74.983768,0.118214,0,0,-1
C0005623,A0005623,27,56.08,No,Mailed check,Two year,5G Home Internet,1,2,Yes,24,16,14.82,Yes,No,No,Yes,Yes,0.132229,65.144615,0.709304,0,0,-1
C0005624,A0005624,32,57.8,Yes,Bank transfer (automatic),Two year,No,0,3,Yes,36,19,18.46,No,No,No,Yes,No,0.340961,64.955418,0.666996,0,0,-1
C0005625,A0005625,0,62.72,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,17,11.54,Yes,No,Yes,Yes,No,0.302803,85.224033,0.456066,0,0,-1
C0005626,A0005626,30,34.28,Yes,Electronic check,One year,No,0,0,Yes,30,9,10.0,Yes,No,No,No,No,0.209074,61.376528,0.551044,1,0,-1
C0005627,A0005627,41,52.09,Yes,Electronic check,Month-to-month,5G Home Internet,1,0,Yes,36,7,13.62,Yes,No,No,No,Yes,0.25706,51.915118,0.505222,0,0,-1
C0005628,A0005628,43,81.98,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,24,8,11.04,Yes,No,Yes,No,No,0.240143,87.319319,0.704566,1,0,-1
C0005629,A0005629,8,35.87,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,24,17,10.0,No,No,No,Yes,No,0.212783,62.147032,0.478441,0,0,-1
C0005630,A0005630,3,77.08,No,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,28,15.88,No,No,Yes,Yes,Yes,0.215883,56.311756,0.105122,0,0,-1
C0005631,A0005631,19,38.28,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,24,16,10.0,Yes,No,Yes,No,No,0.255229,62.994549,0.476454,0,0,-1
C0005632,A0005632,6,98.8,Yes,Electronic check,One year,5G Home Internet,1,1,Yes,36,23,28.83,Yes,No,No,No,No,0.243928,69.96244,0.594425,0,0,-1
